Mockito, 353, 1475, 2542, 489.740216, 754.459720, 10400
Closure, 0, 0, 0, 0.000000, 0.000000, 32400
Lang, 332, 3147, 5121, 933.882308, 1255.937260, 16400
Time, 389, 2389, 2951, 446.049059, 709.863628, 8400
Chart, 475, 1420, 2194, 505.325123, 643.807623, 5200
Math, 1082, 3417, 5440, 1451.259614, 1933.991300, 29200
