Math::56, 0, 0, 0, 0.000000, 4.516794, 400
Closure::2, 0, 0, 0, 0.000000, 0.000000, 400
Math::55, 108, 108, 108, 108.000000, 109.666731, 400
Math::52, 0, 0, 0, 0.000000, 4.932252, 400
Math::51, 0, 0, 0, 0.000000, 0.000000, 400
Closure::6, 0, 0, 0, 0.000000, 0.000000, 400
Math::54, 0, 0, 0, 0.000000, 6.577662, 400
Closure::3, 0, 0, 0, 0.000000, 0.000000, 400
Closure::4, 0, 0, 0, 0.000000, 0.000000, 400
Closure::9, 0, 0, 0, 0.000000, 0.000000, 400
Math::50, 112, 376, 376, 99.555568, 145.841937, 400
Closure::7, 0, 0, 0, 0.000000, 0.000000, 400
Closure::8, 0, 0, 0, 0.000000, 0.000000, 400
Math::90, 0, 52, 52, 0.000000, 17.045679, 400
Closure::84, 0, 0, 0, 0.000000, 0.000000, 400
Closure::80, 0, 0, 0, 0.000000, 0.000000, 400
Closure::89, 0, 0, 0, 0.000000, 0.000000, 400
Closure::85, 0, 0, 0, 0.000000, 0.000000, 400
Closure::88, 0, 0, 0, 0.000000, 0.000000, 400
Closure::87, 0, 0, 0, 0.000000, 0.000000, 400
Math::89, 44, 88, 97, 33.000000, 59.100900, 400
Math::88, 48, 48, 48, 19.599984, 48.633803, 400
Math::84, 0, 0, 0, 0.000000, 1.177751, 400
Math::87, 0, 0, 0, 0.000000, 0.931927, 400
Math::86, 0, 0, 0, 0.000000, 1.986361, 400
Math::81, 0, 0, 32, 0.000000, 6.754287, 400
Math::83, 0, 0, 0, 0.000000, 1.941113, 400
Closure::95, 0, 0, 0, 0.000000, 0.000000, 400
Closure::94, 0, 0, 0, 0.000000, 0.000000, 400
Closure::90, 0, 0, 0, 0.000000, 0.000000, 400
Closure::96, 0, 0, 0, 0.000000, 0.000000, 400
Closure::99, 0, 0, 0, 0.000000, 0.000000, 400
Closure::98, 0, 0, 0, 0.000000, 0.000000, 400
Math::78, 0, 0, 0, 0.000000, 0.000000, 400
Math::77, 0, 0, 0, 0.000000, 14.858576, 400
Math::79, 0, 42, 42, 0.000000, 9.847264, 400
Math::74, 0, 0, 0, 0.000000, 0.215301, 400
Math::76, 0, 0, 0, 0.000000, 0.649245, 400
Math::72, 80, 80, 80, 60.000000, 80.822295, 400
Math::71, 26, 100, 228, 26.000000, 57.707734, 400
Chart::7, 0, 0, 0, 0.000000, 1.785014, 400
Lang::27, 0, 0, 0, 0.000000, 1.754596, 400
Lang::28, 0, 260, 339, 0.000000, 74.944122, 400
Chart::2, 0, 0, 0, 0.000000, 2.065600, 400
Chart::4, 0, 0, 0, 0.000000, 0.718954, 400
Chart::5, 0, 0, 97, 0.000000, 15.161006, 400
Closure::121, 0, 0, 0, 0.000000, 0.000000, 400
Math::26, 0, 0, 0, 0.000000, 5.058849, 400
Math::29, 0, 36, 62, 0.000000, 11.101310, 400
Math::28, 0, 0, 0, 0.000000, 3.461793, 400
Math::23, 0, 0, 0, 0.000000, 0.774182, 400
Math::22, 171, 202, 256, 135.000000, 175.755916, 400
Math::25, 0, 0, 0, 0.000000, 0.000000, 400
Math::24, 0, 0, 0, 0.000000, 1.272069, 400
Closure::128, 0, 0, 0, 0.000000, 0.000000, 400
Math::21, 0, 0, 0, 0.000000, 1.146142, 400
Closure::124, 0, 0, 0, 0.000000, 0.000000, 400
Lang::20, 0, 0, 192, 0.000000, 26.011192, 400
Lang::23, 0, 0, 0, 0.000000, 0.000000, 400
Closure::127, 0, 0, 0, 0.000000, 0.000000, 400
Lang::22, 0, 0, 0, 0.000000, 9.389454, 400
Closure::126, 0, 0, 0, 0.000000, 0.000000, 400
Lang::36, 0, 0, 0, 0.000000, 10.862977, 400
Lang::35, 0, 192, 240, 0.000000, 102.140903, 400
Lang::37, 0, 0, 252, 0.000000, 22.614658, 400
Closure::110, 0, 0, 0, 0.000000, 0.000000, 400
Math::16, 57, 117, 129, 34.874997, 60.073365, 400
Math::15, 0, 99, 99, 0.000000, 50.317011, 400
Math::18, 0, 0, 0, 0.000000, 0.000000, 400
Closure::112, 0, 0, 0, 0.000000, 0.000000, 400
Math::17, 0, 0, 0, 0.000000, 2.603992, 400
Math::12, 0, 0, 0, 0.000000, 0.000000, 400
Math::14, 0, 0, 0, 0.000000, 1.469214, 400
Math::13, 0, 0, 0, 0.000000, 0.764926, 400
Closure::117, 0, 0, 0, 0.000000, 0.000000, 400
Lang::30, 0, 532, 556, 0.000000, 90.713076, 400
Lang::32, 0, 108, 108, 0.000000, 24.740572, 400
Lang::31, 0, 235, 235, 0.000000, 56.866832, 400
Lang::34, 0, 0, 2, 0.000000, 3.164652, 400
Closure::116, 0, 0, 0, 0.000000, 0.000000, 400
Closure::115, 0, 0, 0, 0.000000, 0.000000, 400
Lang::47, 0, 113, 127, 0.000000, 29.913040, 400
Lang::46, 143, 426, 565, 85.508137, 157.263575, 400
Lang::48, 1, 2, 2, 1.000000, 4.988540, 400
Math::49, 0, 0, 93, 0.000000, 14.178532, 400
Math::44, 0, 0, 0, 0.000000, 14.715135, 400
Math::47, 0, 26, 214, 0.000000, 30.186161, 400
Math::46, 196, 198, 253, 147.000000, 207.906100, 400
Math::40, 0, 0, 0, 0.000000, 2.912521, 400
Math::43, 0, 0, 0, 0.000000, 1.697124, 400
Lang::41, 0, 0, 8, 0.000000, 17.946502, 400
Math::42, 0, 0, 0, 0.000000, 1.617077, 400
Lang::42, 0, 0, 0, 0.000000, 9.061051, 400
Lang::58, 0, 0, 0, 0.000000, 0.000000, 400
Math::38, 0, 0, 224, 0.000000, 16.494259, 400
Closure::131, 0, 0, 0, 0.000000, 0.000000, 400
Math::106, 0, 0, 0, 0.000000, 0.000000, 400
Math::37, 0, 8, 19, 0.000000, 5.890703, 400
Math::103, 0, 0, 0, 0.000000, 5.266808, 400
Math::102, 0, 256, 512, 0.000000, 72.917651, 400
Math::36, 0, 121, 127, 0.000000, 62.555581, 400
Math::100, 0, 0, 96, 0.000000, 12.237000, 400
Math::35, 0, 0, 120, 0.000000, 16.679928, 400
Lang::50, 0, 127, 359, 0.000000, 60.959164, 400
Math::31, 0, 0, 0, 0.000000, 2.439385, 400
Lang::53, 0, 0, 1, 0.000000, 2.522540, 400
Lang::56, 0, 0, 0, 0.000000, 0.000000, 400
Lang::55, 0, 0, 100, 0.000000, 11.589369, 400
Chart::19, 172, 352, 352, 168.000000, 175.145843, 400
Chart::18, 176, 592, 886, 80.373392, 199.735857, 400
Chart::15, 0, 0, 0, 0.000000, 6.509245, 400
Chart::16, 127, 476, 476, 112.888903, 180.448077, 400
Chart::14, 0, 0, 91, 0.000000, 19.868909, 400
Math::8, 0, 80, 80, 0.000000, 20.403922, 400
Mockito::37, 0, 8, 40, 0.000000, 14.530590, 400
Math::1, 0, 16, 149, 0.000000, 22.172847, 400
Mockito::35, 57, 147, 183, 34.833327, 70.340060, 400
Mockito::36, 0, 0, 0, 0.000000, 0.216653, 400
Math::3, 0, 0, 0, 0.000000, 0.000000, 400
Math::4, 0, 0, 0, 0.000000, 0.000000, 400
Mockito::33, 0, 0, 0, 0.000000, 1.226727, 400
Math::6, 0, 0, 0, 0.000000, 4.239107, 400
