Time, 1, COMPLETE, M2, 0, 2, 2, 0.425595, 0.500000, [2, 3, 12, 14, 2147483647]
Time, 2, COMPLETE, M2, 0, 1, 1, 0.185972, 0.500000, [2, 35, 3887]
Time, 3, COMPLETE, M2, 1, 2, 2, 0.104028, 1.000000, [1, 2, 1794, 1795, 1796, 1797, 1798, 1799, 1800, 1801, 1802, 1803, 3375, 3376, 3393, 3394, 3399, 3400, 3405, 3406]
Time, 5, COMPLETE, M2, 0, 2, 4, 0.329772, 0.500000, [2, 5, 6, 7, 1526, 1527]
Time, 6, COMPLETE, M2, 0, 0, 0, 0.000000, 0.000000, [2147483647, 2147483647, 2147483647]
Time, 7, COMPLETE, M2, 0, 0, 0, 0.098214, 0.071429, [14, 16]
Time, 8, COMPLETE, M2, 0, 0, 0, 0.037449, 0.037037, [27, 28, 773]
Time, 9, COMPLETE, M2, 0, 1, 1, 0.165285, 0.333333, [3, 24, 26, 28, 33]
Time, 10, COMPLETE, M2, 0, 0, 0, 0.005319, 0.005319, [188, 2147483647]
Math, 40, COMPLETE, M2, 0, 0, 0, 0.015231, 0.029412, [34, 1904]
Math, 47, COMPLETE, M2, 0, 2, 2, 0.298873, 0.500000, [2, 3, 110, 2578, 2147483647]
Math, 49, COMPLETE, M2, 0, 0, 1, 0.036550, 0.142857, [7, 2682, 2689, 2697]
Math, 42, COMPLETE, M2, 0, 0, 0, 0.013889, 0.013889, [72, 2147483647]
Math, 43, COMPLETE, M2, 0, 0, 0, 0.042264, 0.021739, [46, 47, 48]
Math, 44, COMPLETE, M2, 0, 0, 0, 0.025969, 0.071429, [14, 654, 877]
Math, 46, COMPLETE, M2, 1, 1, 1, 0.502632, 1.000000, [1, 380]
Lang, 10, COMPLETE, M2, 0, 0, 0, 0.048048, 0.016393, [61, 62, 63, 72, 79, 82, 2147483647, 2147483647, 2147483647]
Math, 6, COMPLETE, M2, 0, 0, 0, 0.003650, 0.000917, [1091, 1325, 1333, 1761, 1762, 1938, 1940, 1945, 1969, 2376, 2528, 2530, 2611, 2613, 2909, 3617, 2147483647]
Math, 7, COMPLETE, M2, 0, 0, 0, 0.016417, 0.023256, [43, 45, 106, 107, 2433, 2434, 2435, 2437, 2438]
Math, 8, COMPLETE, M2, 0, 1, 1, 0.250000, 0.250000, [4, 2147483647]
Math, 50, COMPLETE, M2, 1, 3, 3, 0.916667, 1.000000, [1, 2, 4, 2147483647]
Math, 51, COMPLETE, M2, 0, 0, 0, 0.000000, 0.000000, [2147483647, 2147483647, 2147483647]
Math, 52, COMPLETE, M2, 0, 0, 0, 0.015786, 0.045455, [22, 2623, 2626]
Math, 60, COMPLETE, M2, 0, 0, 0, 0.006269, 0.001802, [555, 556, 557, 558, 559, 560, 2147483647, 2147483647, 2147483647, 2147483647]
Math, 3, COMPLETE, M2, 0, 0, 0, 0.000000, 0.000000, [2147483647, 2147483647]
Math, 4, COMPLETE, M2, 0, 0, 0, 0.000000, 0.000000, [2147483647, 2147483647]
Math, 54, COMPLETE, M2, 0, 0, 0, 0.042079, 0.083333, [12, 2424]
Math, 55, COMPLETE, M2, 1, 1, 1, 1.000000, 1.000000, [1, 2147483647, 2147483647, 2147483647, 2147483647]
Lang, 20, COMPLETE, M2, 0, 0, 1, 0.102500, 0.125000, [8, 25]
Lang, 22, COMPLETE, M2, 0, 0, 0, 0.071429, 0.071429, [14, 2147483647]
Math, 1, COMPLETE, M2, 0, 0, 0, 0.047930, 0.037037, [27, 34]
Math, 56, COMPLETE, M2, 0, 0, 0, 0.150641, 0.050000, [20, 21, 22, 23, 24, 25, 2147483647]
Math, 25, COMPLETE, M2, 0, 0, 0, 0.000000, 0.000000, [2147483647, 2147483647]
Math, 26, COMPLETE, M2, 0, 0, 0, 0.033991, 0.026316, [38, 48]
Math, 28, COMPLETE, M2, 0, 0, 0, 0.067873, 0.076923, [13, 34, 2147483647, 2147483647]
Math, 29, COMPLETE, M2, 0, 0, 0, 0.016197, 0.011628, [86, 200, 201, 202, 203]
Lang, 13, COMPLETE, M2, 0, 0, 0, 0.000000, 0.000000, [2147483647, 2147483647, 2147483647, 2147483647]
Lang, 17, COMPLETE, M2, 0, 0, 0, 0.010340, 0.009615, [104, 125, 129, 1137, 1139, 1140, 2147483647, 2147483647, 2147483647, 2147483647]
Lang, 18, COMPLETE, M2, 0, 0, 0, 0.008608, 0.005917, [169, 177, 2147483647, 2147483647]
Lang, 19, COMPLETE, M2, 0, 0, 0, 0.039683, 0.047619, [21, 63, 2147483647, 2147483647, 2147483647]
Lang, 12, COMPLETE, M2, 0, 1, 1, 0.200000, 0.200000, [5, 2147483647, 2147483647]
Lang, 15, COMPLETE, M2, 0, 0, 0, 0.026252, 0.083333, [12, 414, 415, 416]
Math, 21, COMPLETE, M2, 0, 0, 0, 0.105237, 0.023810, [42, 48, 51, 52, 53, 54, 55, 56, 57, 63, 67]
Math, 22, COMPLETE, M2, 1, 2, 2, 1.000000, 1.000000, [1, 2]
Lang, 14, COMPLETE, M2, 0, 1, 1, 0.250000, 0.250000, [4, 2147483647]
Lang, 31, COMPLETE, M2, 0, 1, 1, 0.250000, 0.250000, [4, 2147483647, 2147483647, 2147483647]
Math, 23, COMPLETE, M2, 0, 0, 0, 0.003806, 0.006757, [148, 2338, 2147483647, 2147483647, 2147483647]
Math, 24, COMPLETE, M2, 0, 0, 0, 0.006420, 0.006667, [150, 324]
