Time, 1, COMPLETE, EUCLID, 0, 0, 0, 0.007394, 0.007519, [133, 134, 980, 983, 2147483647]
Time, 2, COMPLETE, EUCLID, 0, 0, 0, 0.002462, 0.003597, [278, 663, 3887]
Time, 3, COMPLETE, EUCLID, 0, 0, 0, 0.004217, 0.001290, [775, 776, 1798, 1799, 1800, 1801, 1802, 1803, 1804, 1805, 1806, 1807, 3375, 3376, 3393, 3394, 3399, 3400, 3405, 3406]
Time, 5, COMPLETE, EUCLID, 0, 0, 0, 0.026848, 0.015873, [63, 64, 65, 66, 1526, 1527]
Time, 6, COMPLETE, EUCLID, 0, 0, 0, 0.000000, 0.000000, [2147483647, 2147483647, 2147483647]
Time, 7, COMPLETE, EUCLID, 0, 0, 0, 0.003903, 0.002611, [383, 385]
Time, 8, COMPLETE, EUCLID, 0, 0, 0, 0.014749, 0.013699, [73, 75, 773]
Time, 9, COMPLETE, EUCLID, 0, 0, 0, 0.038852, 0.014085, [71, 74, 76, 77, 81]
Time, 10, COMPLETE, EUCLID, 0, 0, 0, 0.002415, 0.002415, [414, 2147483647]
Math, 40, COMPLETE, EUCLID, 0, 0, 0, 0.005680, 0.010309, [97, 1904]
Math, 47, COMPLETE, EUCLID, 0, 0, 1, 0.099244, 0.111111, [9, 17, 18, 2578, 2147483647]
Math, 49, COMPLETE, EUCLID, 0, 0, 0, 0.001444, 0.002433, [411, 2682, 2689, 2697]
Math, 42, COMPLETE, EUCLID, 0, 0, 0, 0.003125, 0.003125, [320, 2147483647]
Math, 43, COMPLETE, EUCLID, 0, 0, 0, 0.015832, 0.008000, [125, 126, 127]
Math, 44, COMPLETE, EUCLID, 0, 0, 0, 0.008905, 0.009009, [111, 140, 877]
Math, 46, COMPLETE, EUCLID, 0, 0, 0, 0.033882, 0.062500, [16, 380]
Lang, 10, COMPLETE, EUCLID, 0, 0, 0, 0.042067, 0.012821, [78, 81, 82, 83, 84, 85, 2147483647, 2147483647, 2147483647]
Math, 6, COMPLETE, EUCLID, 0, 0, 0, 0.006517, 0.043478, [23, 1252, 1261, 1746, 1748, 2053, 2055, 2082, 2117, 2119, 2124, 2148, 2216, 2217, 2909, 3617, 2147483647]
Math, 7, COMPLETE, EUCLID, 0, 0, 0, 0.004646, 0.002793, [358, 359, 364, 369, 2433, 2434, 2435, 2437, 2438]
Math, 8, COMPLETE, EUCLID, 0, 0, 0, 0.024390, 0.024390, [41, 2147483647]
Math, 50, COMPLETE, EUCLID, 0, 0, 0, 0.031583, 0.016129, [62, 63, 64, 2147483647]
Math, 51, COMPLETE, EUCLID, 0, 0, 0, 0.000000, 0.000000, [2147483647, 2147483647, 2147483647]
Math, 52, COMPLETE, EUCLID, 0, 0, 0, 0.001543, 0.002725, [367, 2623, 2626]
Math, 60, COMPLETE, EUCLID, 0, 0, 0, 0.006269, 0.001802, [555, 556, 557, 558, 559, 560, 2147483647, 2147483647, 2147483647, 2147483647]
Math, 3, COMPLETE, EUCLID, 0, 0, 0, 0.000000, 0.000000, [2147483647, 2147483647]
Math, 4, COMPLETE, EUCLID, 0, 0, 0, 0.000000, 0.000000, [2147483647, 2147483647]
Math, 54, COMPLETE, EUCLID, 0, 0, 0, 0.001413, 0.002000, [500, 2424]
Math, 55, COMPLETE, EUCLID, 0, 0, 0, 0.043478, 0.043478, [23, 2147483647, 2147483647, 2147483647, 2147483647]
Lang, 20, COMPLETE, EUCLID, 0, 0, 0, 0.040584, 0.035714, [28, 44]
Lang, 22, COMPLETE, EUCLID, 0, 0, 0, 0.045455, 0.045455, [22, 2147483647]
Math, 1, COMPLETE, EUCLID, 0, 0, 0, 0.003473, 0.002551, [392, 455]
