Time, 1, COMPLETE, AMPLE, 0, 2, 2, 0.425595, 0.500000, [2, 3, 12, 14, 2147483647]
Time, 2, COMPLETE, AMPLE, 0, 1, 1, 0.185998, 0.500000, [2, 35, 3525]
Time, 3, COMPLETE, AMPLE, 1, 2, 2, 0.106069, 1.000000, [1, 2, 892, 893, 894, 895, 896, 897, 898, 899, 900, 901, 3320, 3321, 3322, 3323, 3324, 3325, 3966, 3967]
Time, 5, COMPLETE, AMPLE, 0, 2, 4, 0.329459, 0.500000, [2, 5, 6, 7, 2065, 2066]
Time, 6, COMPLETE, AMPLE, 0, 0, 0, 0.000000, 0.000000, [2147483647, 2147483647, 2147483647]
Time, 7, COMPLETE, AMPLE, 0, 0, 0, 0.098214, 0.071429, [14, 16]
Time, 8, COMPLETE, AMPLE, 0, 0, 0, 0.036590, 0.037037, [27, 28, 2302]
Time, 9, COMPLETE, AMPLE, 0, 1, 1, 0.165285, 0.333333, [3, 24, 26, 28, 33]
Time, 10, COMPLETE, AMPLE, 0, 0, 0, 0.005319, 0.005319, [188, 2147483647]
Math, 40, COMPLETE, AMPLE, 0, 0, 0, 0.009982, 0.015625, [64, 461]
Math, 47, COMPLETE, AMPLE, 0, 2, 2, 0.293655, 0.500000, [2, 3, 861, 895, 2147483647]
Math, 49, COMPLETE, AMPLE, 0, 0, 1, 0.036657, 0.142857, [7, 1455, 2915, 2922]
Math, 42, COMPLETE, AMPLE, 0, 0, 0, 0.008547, 0.008547, [117, 2147483647]
Math, 43, COMPLETE, AMPLE, 0, 0, 0, 0.008054, 0.004049, [247, 248, 249]
Math, 44, COMPLETE, AMPLE, 0, 0, 0, 0.016151, 0.043478, [23, 945, 1050]
Math, 46, COMPLETE, AMPLE, 1, 1, 1, 0.501149, 1.000000, [1, 870]
Lang, 10, COMPLETE, AMPLE, 0, 0, 0, 0.008149, 0.003195, [313, 314, 315, 489, 507, 510, 2147483647, 2147483647, 2147483647]
